Date,Active Address Count,Block Count,Block Size Bytes,MVRV Ration,Market Cap (USD),Realized Market Cap (USD),Mean Difficulty,Mean Fee (USD),Total Fees,HashRate,Issuance BTC,Issuance USD,NVT Ratio,NVTAdj90,PriceUSD,Supply Total,Transaction Count,Volume USD
7/10/2016,400962,156,90394870,1.79645545,10238451114,5699251327,2.13E+11,0.154398629,25090.39486,1654866.426,1950,1267420.715,54.58147332,40.41215231,649.959341,15752448.6,162504,187581069
7/11/2016,494651,143,115257471,1.79504742,10244547989,5707118302,2.13E+11,0.170669825,37561.18583,1516960.891,1787.5,1162362.263,37.05226283,40.27743524,650.2725947,15754236.1,220081,276489132
7/12/2016,475560,143,110158439,1.84676287,10556900220,5716435174,2.13E+11,0.15640567,34098.78209,1516960.891,1787.5,1197666.341,33.9336575,41.29877329,670.023128,15756023.6,218015,311104107.2
7/13/2016,451100,129,106043924,1.81377039,10373781515,5719456866,2.13E+11,0.163158546,35467.73102,1368447.237,1612.5,1061562.952,34.44733333,40.34950443,658.3336134,15757636.1,217382,301149044.5
7/14/2016,485920,141,114106316,1.81967435,10415480467,5723815633,2.13E+11,0.174944497,39094.32183,1495744.654,1762.5,1164846.755,36.0709503,40.37042844,660.9059602,15759398.6,223467,288749821.7
7/15/2016,446635,135,105635018,1.83455167,10508840827,5728288291,2.13E+11,0.169244386,35742.89116,1432095.946,1687.5,1125155.258,37.48587764,40.49326368,666.7586711,15761086.1,211191,280341330.9
7/16/2016,468834,157,109137302,1.82935184,10486771968,5732506872,2.13E+11,0.188585618,34343.51547,1665474.544,1962.5,1305603.408,54.05937681,40.28526081,665.2756222,15763048.6,182111,193986179.4
7/17/2016,437943,149,105163083,1.86895135,10737317030,5745102490,2.13E+11,0.187154729,31891.35303,1580609.599,1862.5,1268529.384,53.51849483,41.2129577,681.089602,15764911.1,170401,200628157.9
7/18/2016,488612,148,119761866,1.8515086,10644433356,5749059635,2.13E+11,0.177988592,39596.94399,1570047.998,1850,1248969.372,36.29766293,40.6744284,675.1185792,15766761.1,222469,293253959
7/19/2016,473547,128,111983399,1.8472273,10638288185,5759057483,2.13E+11,0.189803948,42084.09066,1358434.534,1600,1079456.577,39.05618501,40.51790018,674.6603603,15768361.1,221724,272384212.2
7/20/2016,470700,150,118762844,1.82663887,10523563158,5761162397,2.13E+11,0.188869032,42569.1912,1591915.469,1875,1251197.559,36.39853536,39.93020989,667.3053649,15770236.1,225390,289120511.4
7/21/2016,451643,133,108796808,1.82456417,10517518017,5764400180,2.13E+11,0.185382157,41190.98834,1411498.383,1662.5,1108641.017,39.95382929,39.76643331,666.8517393,15771898.6,222195,263241802
7/22/2016,470889,129,111535153,1.7803472,10261661311,5763853973,2.13E+11,0.196423478,43303.52002,1369047.303,1612.5,1049032.695,38.01325205,38.59371228,650.5629116,15773511.1,220460,269949577
7/23/2016,449056,131,107908503,1.79860084,10370234740,5765723282,2.13E+11,0.196195746,38601.12062,1390272.843,1637.5,1076456.382,50.41754236,38.92401977,657.377943,15775148.6,196748,205687033.8
7/24/2016,435414,124,98495721,1.80565737,10434613479,5778844691,2.13E+11,0.184472423,34017.45277,1315983.454,1550,1025160.669,52.12519926,39.26055485,661.3939798,15776698.6,184404,200183666
7/25/2016,499950,131,118523851,1.78771375,10336696888,5782076061,2.13E+11,0.189628731,45195.73248,1390272.843,1637.5,1072758.309,42.77434891,39.08821173,655.1195778,15778336.1,238338,241656440.2
7/26/2016,510407,129,119754195,1.78522608,10329969987,5786365169,2.13E+11,0.195623706,46368.88274,1369047.303,1612.5,1055584.972,35.62240207,39.13422889,654.6263392,15779948.6,237031,289985216.8
7/27/2016,472568,128,117092402,1.78796338,10357038128,5792645548,2.13E+11,0.209272898,48157.67002,1358434.534,1600,1050040.235,39.68651536,39.24909484,656.2751469,15781548.6,230119,260971214.9
7/28/2016,495202,136,119007660,1.78683669,10356911757,5796227388,2.13E+11,0.198373535,47571.16383,1443336.692,1700,1115533.971,37.45449215,39.1893811,656.1964534,15783248.6,239806,276519882.2
7/29/2016,462610,147,120134154,1.78935642,10379602822,5800746421,2.13E+11,0.206553761,47380.33451,1560077.16,1837.5,1208262.03,44.0636549,39.19169315,657.5575675,15785086.1,229385,235559280
7/30/2016,453074,119,105225486,1.78228347,10345916191,5804865720,2.13E+11,0.218493506,43577.21886,1262919.605,1487.5,974850.5736,64.31990328,39.07143823,655.3617302,15786573.6,199444,160850928.9
7/31/2016,490761,154,122367716,1.7008979,9864724773,5799716002,2.13E+11,0.239793272,46183.22506,1634366.548,1925,1202748.638,54.2973822,37.28625857,624.8044871,15788498.6,192596,181679564.9
8/1/2016,510170,153,123506370,1.6531908,9577030364,5793058092,2.13E+11,0.191689951,42757.97705,1623753.778,1912.5,1159948.937,35.10353517,36.11939685,606.5092479,15790411.1,223058,272822390
8/2/2016,541551,154,132973511,1.44664432,8322263415,5752805514,2.10E+11,0.172275536,43144.5129,1611302.394,1925,1014438.711,26.39467283,31.3380367,526.9811483,15792336.1,250439,315300874.1
8/3/2016,512566,166,130745218,1.56457026,9008295637,5757680474,2.02E+11,0.17758674,42948.46513,1666003.547,2075,1183470.11,35.85251819,33.83646124,570.3470409,15794411.1,241845,251259774.5
8/4/2016,488042,153,119439493,1.59778327,9217820765,5769130868,2.02E+11,0.174749943,40546.87971,1535533.39,1912.5,1116024.377,33.00150706,34.5931215,583.542158,15796323.6,232028,279315146.1
8/5/2016,482120,169,118330192,1.59141223,9183311869,5770542488,2.02E+11,0.191096145,43979.44014,1696112.045,2112.5,1227953.589,40.18871979,34.38740879,581.2798057,15798436.1,230143,228504712.7
8/6/2016,424854,166,103717743,1.61723105,9334869325,5772130902,2.02E+11,0.179766764,35086.33764,1666003.547,2075,1225900.461,52.13157566,34.9204003,590.795403,15800511.1,195177,179063632.9
8/7/2016,444399,148,112632399,1.62732927,9398174945,5775214101,2.02E+11,0.208439126,39702.23402,1485352.56,1850,1100254.799,66.98759983,35.25945284,594.732324,15802361.1,190474,140297233.6
8/8/2016,527222,148,123000895,1.6187062,9350234098,5776362686,2.02E+11,0.218019367,51026.34276,1485352.56,1850,1094514.175,45.04251123,35.11532695,591.6292839,15804211.1,234045,207586873.9
8/9/2016,494819,124,110280171,1.6089797,9292714923,5775532715,2.02E+11,0.188163199,43482.8219,1244484.578,1550,911294.8142,43.52833591,34.93522092,587.9321382,15805761.1,231091,213486565.2
8/10/2016,534986,151,126458628,1.61532499,9326018819,5773462843,2.02E+11,0.181993429,45465.23433,1515461.058,1887.5,1113566.031,37.41346739,35.01054768,589.9687583,15807648.6,249818,249269032.5
8/11/2016,526186,150,127400368,1.61439329,9321071961,5773730596,2.02E+11,0.184769804,46435.79287,1505424.892,1875,1105473.534,36.10797343,34.92389299,589.5858847,15809523.6,251317,258144422.8
8/12/2016,496269,149,121480771,1.60770275,9284313889,5774894563,2.02E+11,0.178724836,41792.47945,1495388.726,1862.5,1093644.447,40.88359986,34.70124449,587.1916496,15811386.1,233837,227091399
8/13/2016,465522,163,109580768,1.60245343,9256602279,5776518739,2.02E+11,0.170753296,37158.64936,1635895.05,2037.5,1192678.298,56.35458473,34.5886984,585.3635816,15813423.6,217616,164256419
8/14/2016,448752,163,103096426,1.56450982,9036749863,5776090213,2.02E+11,0.176181914,34378.55298,1635895.05,2037.5,1164201.14,63.00044613,33.85529989,571.3870625,15815461.1,195131,143439458.3
8/15/2016,503013,146,118418701,1.55189891,8961511865,5774546142,2.04E+11,0.193763561,39735.86842,1480672.787,1825,1033980.105,40.57205791,33.61776271,566.5644413,15817286.1,205074,220878908.5
8/16/2016,551712,135,125206986,1.58343489,9149930418,5778532794,2.17E+11,0.186607573,47662.55976,1458782.171,1687.5,976075.1845,33.64526563,34.28081135,578.4149241,15818973.6,255416,271952984.9
8/17/2016,507908,123,115300164,1.5706748,9075653639,5778187578,2.17E+11,0.178051231,41874.97879,1329112.645,1537.5,882008.007,36.65848722,33.98298517,573.6637444,15820511.1,235185,247573054.1
8/18/2016,526059,154,122520002,1.56943471,9070420226,5779418634,2.17E+11,0.184072328,43767.4296,1664092.254,1925,1103531.645,44.13503403,33.98664802,573.263192,15822436.1,237773,205515197.3
8/19/2016,507037,154,121484597,1.57097556,9082525897,5781455892,2.17E+11,0.187983366,46173.79035,1664092.254,1925,1104870.031,41.93804988,33.94398833,573.9584579,15824361.1,245627,216570058
8/20/2016,511306,155,113003437,1.58942926,9207694159,5793082083,2.17E+11,0.170251825,36724.34007,1674898.048,1937.5,1127231.823,51.85955638,34.3459491,581.7970701,15826298.6,215706,177550577
8/21/2016,445785,163,100220342,1.5862522,9192974031,5795405058,2.17E+11,0.161958277,29494.54573,1761344.399,2037.5,1183364.092,68.88629989,34.35970145,580.7921926,15828336.1,182112,133451412.6
8/22/2016,516221,158,121828446,1.5971444,9260287128,5798027470,2.17E+11,0.166461853,37167.7689,1707315.43,1975,1155319.498,47.02337517,34.61442908,584.9718977,15830311.1,223281,196929444
8/23/2016,512822,147,121500904,1.5907111,9224249078,5798821092,2.17E+11,0.165359407,39515.60682,1588451.697,1837.5,1070578.486,37.76933361,34.45668209,582.6277474,15832148.6,238968,244225889
8/24/2016,519952,152,116993118,1.58033884,9163192930,5798245746,2.17E+11,0.158857047,38077.55753,1642480.667,1900,1099533.48,39.09895147,34.21852133,578.7018317,15834048.6,239697,234359045.1
8/25/2016,485553,130,113346770,1.5702844,9121877487,5809060758,2.17E+11,0.159349804,36976.96259,1404753.202,1625,936054.3345,43.19911272,34.21626836,576.0334366,15835673.6,232049,211158908.4
8/26/2016,478025,132,109666352,1.57746065,9167825213,5811761604,2.17E+11,0.159411127,35880.89414,1426364.789,1650,955143.1781,44.05961871,34.49855107,578.8746534,15837323.6,225084,208077724.7
8/27/2016,460178,144,100246422,1.55410904,9031484019,5811358013,2.17E+11,0.165754395,31908.88128,1556034.316,1800,1026361.789,58.61753801,34.14968022,570.2009937,15839123.6,192507,154074775.7
8/28/2016,419012,152,91592985,1.56720759,9110255564,5813049679,2.17E+11,0.161210812,27855.61615,1642480.667,1900,1092699.942,72.07048279,34.69844236,575.1052326,15841023.6,172790,126407583.4
8/29/2016,512920,149,121913507,1.56317394,9084774575,5811749010,2.19E+11,0.163552922,37705.49073,1618801.462,1862.5,1068012.011,37.44017778,34.68113727,573.4292676,15842886.1,230540,242647741.4
8/30/2016,545062,164,127681400,1.56851349,9121861557,5815609257,2.21E+11,0.154516998,38415.70691,1799709.059,2050,1180176.182,34.3982412,34.83999657,575.6956984,15844936.1,248618,265183952.4
8/31/2016,497832,134,111749297,1.55808288,9068583847,5820347532,2.21E+11,0.158997225,35989.1808,1470493.987,1675,958556.8702,34.01374447,34.64231833,572.2727583,15846611.1,226351,266615275.4
9/1/2016,481213,140,117120028,1.55789624,9068776166,5821168285,2.21E+11,0.152809077,35654.78917,1536337.002,1750,1001387.979,35.58980697,34.62051611,572.221702,15848361.1,233329,254813862.1
9/2/2016,490560,153,113793835,1.57001279,9143179091,5823633513,2.21E+11,0.146684039,33576.26991,1678996.866,1912.5,1103219.443,41.39711023,34.8894023,576.8467674,15850273.6,228902,220865153.2
9/3/2016,454210,126,95752960,1.63244029,9517044202,5829949348,2.21E+11,0.170488041,30575.32534,1382703.301,1575,945589.6907,53.84442415,36.34756152,600.3744068,15851848.6,179340,176750784.4
9/4/2016,433383,179,102072892,1.65865731,9679536502,5835766351,2.21E+11,0.155200752,27913.94171,1964316.595,2237.5,1366080.819,63.21226972,37.11544579,610.5389133,15854086.1,179857,153127494.8
9/5/2016,554978,140,125799851,1.64951295,9632847973,5839813471,2.21E+11,0.168847959,39665.76263,1536337.002,1750,1063172.187,45.35109543,37.04202342,607.5269642,15855836.1,234920,212406070.5
9/6/2016,507177,136,116091776,1.66267259,9720597611,5846369069,2.21E+11,0.159602893,36283.16397,1492441.659,1700,1042092.279,42.83861336,37.41251357,612.9954583,15857536.1,227334,226912050.8
9/7/2016,530571,152,123682650,1.6686166,9764017563,5851564442,2.21E+11,0.156233395,39563.76371,1668023.03,1900,1169753.656,38.93851769,37.67602269,615.6598191,15859436.1,253235,250754731.9
9/8/2016,499129,144,116960691,1.70667998,10001305154,5860094039,2.21E+11,0.166337523,37514.10166,1580232.344,1800,1134990.31,41.36583773,38.64561535,630.550172,15861236.1,225530,241776927.6
9/9/2016,486523,142,114122279,1.68507108,9882305092,5864622113,2.21E+11,0.179446544,39022.44544,1558284.673,1775,1105785.744,41.0623916,38.15487741,622.977884,15863011.1,217460,240665599.5
9/10/2016,449720,155,101162082,1.68900378,9911668531,5868351908,2.21E+11,0.164947774,32339.00087,1700944.537,1937.5,1210458.241,64.50047802,38.55928398,624.7526404,15864948.6,196056,153668140.7
9/11/2016,460039,164,97185279,1.64409449,9651049158,5870130476,2.21E+11,0.160179933,28759.66631,1799709.059,2050,1246905.686,65.14257234,38.10098237,608.2466759,15866998.6,179546,148152718.1
9/12/2016,516128,163,114633425,1.64235516,9643730238,5871890846,2.25E+11,0.162289746,34472.28952,1821039.51,2037.5,1238203.772,46.3907944,38.37275784,607.7073727,15869036.1,212412,207880256.5
9/13/2016,525384,165,127538908,1.64324029,9660647197,5879022853,2.26E+11,0.173922993,41414.71706,1852325.14,2062.5,1255431.986,43.80687509,38.78086713,608.6942963,15871098.6,238121,220528106.1
9/14/2016,484948,156,118623924,1.64445893,9673243561,5882326026,2.26E+11,0.16370993,37277.73323,1751289.223,1950,1188355.521,48.11512151,39.44907804,609.4130877,15873048.6,227706,201043731.3
9/15/2016,494956,154,116053167,1.63757095,9637224395,5885072892,2.26E+11,0.155257504,36312.40124,1728836.797,1925,1168610.255,43.14560836,39.77623104,607.0702626,15874973.6,233885,223365129.4
9/16/2016,490815,139,109476071,1.63843679,9649967224,5889740337,2.26E+11,0.18337608,39715.59139,1560443.602,1737.5,1056063.686,51.66496244,40.03594924,607.806438,15876711.1,216580,186779720.1
9/17/2016,497085,163,121209356,1.63684292,9644457346,5892109266,2.26E+11,0.163472976,34699.2642,1829872.714,2037.5,1237539.704,64.98666292,40.15518342,607.3814497,15878748.6,212263,148406717.8
9/18/2016,468394,145,99398584,1.64735892,9711494484,5895190396,2.26E+11,0.169656804,32434.13956,1627800.88,1812.5,1108404.397,71.93361931,40.91297276,611.5334603,15880561.1,191175,135006337.5
9/19/2016,499780,133,111390155,1.63980889,9670230233,5897169039,2.26E+11,0.179760594,40472.37865,1493086.325,1662.5,1012248.547,43.38516695,41.11084169,608.8713063,15882223.6,225146,222892544
9/20/2016,526478,151,116319799,1.63608322,9663444448,5906450448,2.26E+11,0.170336652,41107.34418,1695158.158,1887.5,1148301.676,42.11589236,41.48813903,608.3717486,15884111.1,241330,229448882.8
9/21/2016,511634,166,117772649,1.60558003,9483191384,5906395952,2.26E+11,0.162002253,38546.97818,1863551.353,2075,1238662.445,38.93020987,40.99782377,596.9457566,15886186.1,237941,243594663.8
9/22/2016,494102,141,108704462,1.60186568,9462301607,5907050578,2.26E+11,0.16166876,37123.51236,1582896.028,1762.5,1049682.813,41.66116071,41.13528628,595.5647165,15887948.6,229627,227125251.6
9/23/2016,501479,136,110711416,1.61963842,9571587219,5909706213,2.26E+11,0.162983338,37510.94111,1526764.964,1700,1024043.934,38.45045516,41.58929538,602.3787849,15889648.6,230152,248933001.7
